RRintv,BeatLabel,EpiLabel
0.77999999999999992, N,N
0.44800000000000018, N,N
1.1079999999999999, N,N
0.76800000000000024, N,N
0.74399999999999977, N,N
0.75199999999999978, N,N
0.76400000000000023, N,N
0.75600000000000023, N,N
0.75999999999999979, N,N
0.76400000000000023, N,N
0.75600000000000023, N,N
0.74799999999999933, N,N
0.75600000000000023, N,N
0.75200000000000067, N,N
0.75199999999999889, N,N
0.75600000000000023, N,N
0.76800000000000068, N,N
0.77999999999999936, N,N
0.77999999999999936, N,N
0.77200000000000024, N,N
0.75999999999999979, N,N
0.76399999999999935, N,N
0.7640000000000029, N,N
0.76399999999999935, N,N
0.77199999999999847, N,N
0.7759999999999998, N,N
0.77200000000000202, N,N
0.77999999999999758, N,N
0.78400000000000247, N,N
0.76800000000000068, N,N
0.76399999999999935, N,N
0.75999999999999801, N,N
0.76399999999999935, N,N
0.7640000000000029, N,N
0.76799999999999713, N,N
0.76000000000000156, N,N
0.76800000000000068, N,N
0.76399999999999935, N,N
0.75600000000000023, N,N
0.75199999999999889, N,N
0.76399999999999935, N,N
0.75199999999999889, N,N
0.75600000000000023, N,N
0.76000000000000512, N,N
0.74399999999999977, N,N
0.74799999999999756, N,N
0.75600000000000023, N,N
0.74399999999999977, N,N
0.74399999999999977, N,N
0.75999999999999801, N,N
0.75600000000000023, N,N
0.75200000000000244, N,N
0.77599999999999625, N,N
0.76800000000000068, N,N
0.76800000000000068, N,N
0.76000000000000512, N,N
0.76799999999999358, N,N
0.75200000000000244, N,N
0.7640000000000029, N,N
0.77599999999999625, N,N
0.77600000000000335, N,N
0.77199999999999847, N,N
0.76800000000000068, N,N
0.75999999999999801, N,N
0.77199999999999847, N,N
0.7640000000000029, N,N
0.74399999999999977, N,N
0.75200000000000244, N,N
0.75600000000000023, N,N
0.74399999999999977, N,N
0.74799999999999756, N,N
0.75600000000000023, N,N
0.74799999999999756, N,N
0.74000000000000199, N,N
0.75600000000000023, N,N
0.75200000000000244, N,N
0.75999999999999801, N,N
0.7640000000000029, N,N
0.75199999999999534, N,N
0.74800000000000466, N,N
0.76399999999999579, N,N
0.75600000000000023, N,N
0.74799999999999756, N,N
0.75999999999999801, N,N
0.76400000000001, N,N
0.75999999999999091, N,N
0.77200000000000557, N,N
0.76399999999999579, N,N
0.75200000000000955, N,N
0.74799999999999045, N,N
0.75600000000000023, N,N
0.75600000000000023, N,N
0.74800000000000466, N,N
0.75600000000000023, N,N
0.76800000000000068, N,N
0.76399999999999579, N,N
0.76399999999999579, N,N
0.76400000000001, N,N
0.76399999999999579, N,N
0.76399999999999579, N,N
0.74800000000000466, N,N
0.76000000000000512, N,N
0.76800000000000068, N,N
0.76399999999999579, N,N
0.75199999999999534, N,N
0.75600000000000023, N,N
0.74399999999999977, N,N
0.74399999999999977, N,N
0.74800000000000466, N,N
0.74799999999999045, N,N
0.76000000000000512, N,N
0.76000000000000512, N,N
0.75199999999999534, N,N
0.75199999999999534, N,N
0.76400000000001, N,N
0.74399999999999977, N,N
0.74399999999999977, N,N
0.75600000000000023, N,N
0.75999999999999091, N,N
0.75600000000000023, N,N
0.76000000000000512, N,N
0.75199999999999534, N,N
0.75600000000000023, N,N
0.75600000000000023, N,N
0.75600000000000023, N,N
0.75600000000000023, N,N
0.76800000000000068, N,N
0.77599999999999625, N,N
0.76400000000001, N,N
0.77199999999999136, N,N
0.78000000000000114, N,N
0.76800000000000068, N,N
0.76000000000000512, N,N
0.77599999999999625, N,N
0.75600000000000023, N,N
0.76399999999999579, N,N
0.76400000000001, N,N
0.75600000000000023, N,N
0.74399999999999977, N,N
0.75199999999999534, N,N
0.75199999999999534, N,N
0.75200000000000955, N,N
0.74799999999999045, N,N
0.74800000000000466, N,N
0.76399999999999579, N,N
0.77600000000001046, N,N
0.76399999999999579, N,N
0.75199999999999534, N,N
