RRintv,BeatLabel,EpiLabel
0.78800000000000003, N,N
0.78399999999999981, N,N
0.78400000000000025, N,N
0.49199999999999999, N,N
1.0960000000000001, N,N
0.79199999999999982, N,N
0.80400000000000027, N,N
0.79999999999999982, N,N
0.79600000000000026, N,N
0.79199999999999893, N,N
0.79600000000000115, N,N
0.80400000000000027, N,N
0.79199999999999982, N,N
0.79199999999999982, N,N
0.80400000000000027, N,N
0.80799999999999983, N,N
0.80799999999999983, N,N
0.8279999999999994, N,N
0.83200000000000074, N,N
0.82399999999999984, N,N
0.84400000000000119, N,N
0.84399999999999764, N,N
0.83600000000000207, N,N
0.83999999999999986, N,N
0.85200000000000031, N,N
0.84799999999999898, N,N
0.84400000000000119, N,N
0.83599999999999852, N,N
0.80799999999999983, N,N
0.80000000000000071, N,N
0.80399999999999849, N,N
0.80000000000000071, N,N
0.78399999999999892, N,N
0.75600000000000023, N,N
0.77200000000000202, N,N
0.7759999999999998, N,N
0.7759999999999998, N,N
0.77199999999999847, N,N
0.78400000000000247, N,N
0.7879999999999967, N,N
0.78800000000000381, N,N
0.78399999999999892, N,N
0.79200000000000159, N,N
0.79599999999999937, N,N
0.7879999999999967, N,N
0.79200000000000159, N,N
0.79599999999999937, N,N
0.79999999999999716, N,N
0.79200000000000159, N,N
0.78399999999999892, N,N
0.80400000000000205, N,N
0.80000000000000426, N,N
0.79599999999999937, N,N
0.79599999999999937, N,N
0.8159999999999954, N,N
0.82000000000000028, N,N
0.81200000000000472, N,N
0.83200000000000074, N,N
0.83199999999999363, N,N
0.82800000000000296, N,N
0.82000000000000028, N,N
0.82800000000000296, N,N
0.8159999999999954, N,N
0.82000000000000028, N,N
0.82399999999999807, N,N
0.82400000000000517, N,N
0.81199999999999761, N,N
0.8160000000000025, N,N
0.82000000000000028, N,N
0.80799999999999983, N,N
0.8159999999999954, N,N
0.82400000000000517, N,N
0.83199999999999363, N,N
0.82800000000000296, N,N
0.82399999999999807, N,N
0.82000000000000028, N,N
0.82000000000000028, N,N
0.79599999999999937, N,N
0.80000000000000426, N,N
0.81199999999999761, N,N
0.81199999999999761, N,N
0.80800000000000693, N,N
0.81999999999999318, N,N
0.8160000000000025, N,N
0.81199999999999761, N,N
0.82000000000000739, N,N
0.82399999999999807, N,N
0.81199999999999761, N,N
0.80400000000000205, N,N
0.80400000000000205, N,N
0.81199999999999761, N,N
0.79599999999999227, N,N
0.81200000000001182, N,N
0.83199999999999363, N,N
0.82800000000000296, N,N
0.82399999999999807, N,N
0.82399999999999807, N,N
0.82800000000000296, N,N
0.80799999999999272, N,N
0.8160000000000025, N,N
0.8160000000000025, N,N
0.79600000000000648, N,N
0.81199999999999761, N,N
0.81199999999999761, N,N
0.78399999999999181, N,N
0.79600000000000648, N,N
0.79600000000000648, N,N
0.7879999999999967, N,N
0.7879999999999967, N,N
0.80400000000000205, N,N
0.80799999999999272, N,N
0.80400000000000205, N,N
0.80400000000000205, N,N
0.81199999999999761, N,N
0.80800000000000693, N,N
0.80400000000000205, N,N
0.81599999999998829, N,N
0.81200000000001182, N,N
0.79999999999999716, N,N
0.79999999999999716, N,N
0.79999999999999716, N,N
0.80800000000000693, N,N
0.79999999999999716, N,N
0.79600000000000648, N,N
0.80399999999998784, N,N
0.79200000000000159, N,N
0.80400000000000205, N,N
0.80400000000000205, N,N
0.80799999999999272, N,N
0.80800000000000693, N,N
0.80799999999999272, N,N
0.82000000000000739, N,N
0.79600000000000648, N,N
0.79599999999999227, N,N
0.80400000000000205, N,N
0.78000000000000114, N,N
0.7879999999999967, N,N
0.79600000000000648, N,N
0.78399999999999181, N,N
0.81199999999999761, N,N
0.8160000000000025, N,N
0.80800000000000693, N,N
0.80400000000000205, N,N
0.80799999999999272, N,N
0.79200000000000159, N,N
0.78000000000000114, N,N
0.79999999999999716, N,N
0.80400000000000205, N,N
0.78400000000000603, N,N
