RRintv,BeatLabel,EpiLabel
1.0360000000000582, N,N
1.0319999999992433, N,N
1.0400000000008731, N,N
1.0360000000000582, N,N
1.0360000000000582, N,N
1.0400000000008731, N,N
1.0439999999944121, N,N
1.0400000000008731, N,N
1.0360000000000582, N,N
1.044000000001688, N,N
1.0400000000008731, N,N
1.044000000001688, N,N
1.0400000000008731, N,N
1.0519999999960419, N,N
1.0520000000033178, N,N
1.047999999995227, N,N
1.0600000000049477, N,N
1.047999999995227, N,N
1.0640000000057626, N,N
1.0360000000000582, N,N
1.0559999999968568, N,N
1.0480000000025029, N,N
1.0599999999976717, N,N
1.0559999999968568, N,N
1.0480000000025029, N,N
1.0760000000009313, N,N
1.0760000000009313, N,N
1.0599999999976717, N,N
1.0599999999976717, N,N
1.0679999999993015, N,N
1.0640000000057626, N,N
1.0599999999976717, N,N
1.0639999999984866, N,N
1.0720000000001164, N,N
1.0639999999984866, N,N
1.0560000000041327, N,N
1.0480000000025029, N,N
1.0559999999968568, N,N
1.0360000000000582, N,N
1.0599999999976717, N,N
1.0480000000025029, N,N
1.0559999999968568, N,N
1.0480000000025029, N,N
1.044000000001688, N,N
1.0599999999976717, N,N
1.0560000000041327, N,N
1.0439999999944121, N,N
1.0520000000033178, N,N
1.0599999999976717, N,N
1.0520000000033178, N,N
1.047999999995227, N,N
1.0480000000025029, N,N
1.0480000000025029, N,N
1.0439999999944121, N,N
0.94000000000232831, N,N
1.1280000000042492, N,N
1.0559999999968568, N,N
1.0279999999984284, N,N
0.75600000000122236, N,N
1.3159999999988941, N,N
1.0520000000033178, N,N
1.0239999999976135, N,N
1.0480000000025029, N,N
1.0360000000000582, N,N
1.0439999999944121, N,N
1.0280000000057044, N,N
1.0400000000008731, N,N
1.047999999995227, N,N
1.044000000001688, N,N
1.0559999999968568, N,N
1.0360000000000582, N,N
1.0600000000049477, N,N
1.0599999999976717, N,N
1.0520000000033178, N,N
1.0679999999993015, N,N
1.0679999999993015, N,N
1.0720000000001164, N,N
1.0559999999968568, N,N
1.0599999999976717, N,N
1.0640000000057626, N,N
1.0679999999993015, N,N
1.0720000000001164, N,N
1.0679999999993015, N,N
1.0679999999993015, N,N
1.0639999999984866, N,N
1.0800000000017462, N,N
1.0760000000009313, N,N
1.0679999999993015, N,N
1.0599999999976717, N,N
1.0600000000049477, N,N
1.0519999999960419, N,N
1.092000000004191, N,N
1.0519999999960419, N,N
