RRintv,BeatLabel,EpiLabel
0.89599999999999991, N,N
0.88000000000000012, N,N
0.85199999999999987, N,N
0.8839999999999999, N,N
0.88800000000000034, N,N
0.85199999999999942, N,N
0.85200000000000031, N,N
0.86399999999999988, N,N
0.88400000000000034, N,N
0.87199999999999989, N,N
0.85200000000000031, N,N
0.85200000000000031, N,N
0.87199999999999989, N,N
0.85999999999999943, N,N
0.85599999999999987, N,N
0.8360000000000003, N,N
0.84399999999999942, N,N
0.86800000000000033, N,N
0.84799999999999898, N,N
0.84800000000000253, N,N
0.8559999999999981, N,N
0.84400000000000119, N,N
0.86400000000000077, N,N
0.87199999999999989, N,N
0.83999999999999986, N,N
0.8559999999999981, N,N
0.8680000000000021, N,N
0.86799999999999855, N,N
0.89199999999999946, N,N
0.85200000000000031, N,N
0.87600000000000122, N,N
0.9079999999999977, N,N
0.87600000000000122, N,N
0.91199999999999903, N,N
0.88400000000000034, N,N
0.87600000000000122, N,N
0.9079999999999977, N,N
0.88800000000000523, N,N
0.88399999999999324, N,N
0.88800000000000523, N,N
0.87999999999999545, N,N
0.90800000000000125, N,N
0.8960000000000008, N,N
0.87599999999999767, N,N
0.88800000000000523, N,N
0.8960000000000008, N,N
0.89999999999999858, N,N
0.87999999999999545, N,N
0.87600000000000477, N,N
0.90399999999999636, N,N
0.89200000000000301, N,N
0.89999999999999858, N,N
0.89200000000000301, N,N
0.88400000000000034, N,N
0.88799999999999812, N,N
0.87999999999999545, N,N
0.84400000000000119, N,N
0.85200000000000387, N,N
0.85999999999999943, N,N
0.86399999999999721, N,N
0.88400000000000034, N,N
0.84000000000000341, N,N
0.85199999999999676, N,N
0.87599999999999767, N,N
0.8680000000000021, N,N
0.87600000000000477, N,N
0.867999999999995, N,N
0.85600000000000165, N,N
0.89200000000000301, N,N
0.87599999999999767, N,N
0.8680000000000021, N,N
0.88799999999999812, N,N
0.85999999999999233, N,N
0.8960000000000008, N,N
0.88000000000000966, N,N
0.85199999999998965, N,N
0.55200000000000671, N,N
1.195999999999998, N,N
0.92799999999999727, N,N
0.87600000000000477, N,N
0.83599999999999852, N,N
0.85999999999999943, N,N
0.88400000000000034, N,N
0.85999999999999943, N,N
0.86400000000000432, N,N
0.85200000000000387, N,N
0.86399999999999011, N,N
0.88800000000000523, N,N
0.87999999999999545, N,N
0.86800000000000921, N,N
0.867999999999995, N,N
0.87600000000000477, N,N
0.89999999999999147, N,N
0.85999999999999943, N,N
0.86800000000000921, N,N
0.88799999999999102, N,N
0.88400000000000034, N,N
0.88000000000000966, N,N
0.88399999999998613, N,N
0.86400000000000432, N,N
0.8960000000000008, N,N
0.88400000000000034, N,N
0.87199999999999989, N,N
0.87600000000000477, N,N
0.85599999999999454, N,N
0.8960000000000008, N,N
0.87999999999999545, N,N
0.85200000000000387, N,N
0.87199999999999989, N,N
0.87999999999999545, N,N
0.88400000000000034, N,N
0.88800000000000523, N,N
0.85200000000000387, N,N
0.867999999999995, N,N
0.89199999999999591, N,N
0.87199999999999989, N,N
0.88000000000000966, N,N
0.85999999999999943, N,N
0.867999999999995, N,N
0.90000000000000568, N,N
0.88400000000000034, N,N
0.867999999999995, N,N
0.88400000000000034, N,N
0.86400000000000432, N,N
0.8960000000000008, N,N
0.92000000000000171, N,N
0.85999999999999943, N,N
0.88400000000000034, N,N
0.90399999999999636, N,N
0.91599999999999682, N,N
0.87999999999999545, N,N
0.84799999999999898, N,N
0.88000000000000966, N,N
0.87599999999999056, N,N
0.86000000000001364, N,N
0.867999999999995, N,N
0.84799999999999898, N,N
0.87600000000000477, N,N
0.88400000000000034, N,N
0.84799999999999898, N,N
0.86399999999999011, N,N
