RRintv,BeatLabel,EpiLabel
0.83199999999487773, N,N
0.83600000000296859, N,N
0.86800000000221189, N,N
0.55199999999604188, N,N
1.135999999998603, N,N
0.60000000000582077, N,N
1.1399999999994179, N,N
0.57999999999447027, N,N
1.1200000000026193, N,N
0.59999999999854481, N,N
1.135999999998603, N,N
0.60000000000582077, N,N
1.1479999999937718, N,N
0.63200000000506407, N,N
1.1319999999977881, N,N
0.4680000000007567, N,N
1.1120000000009895, N,N
0.91999999999825377, N,N
0.91200000000389991, N,N
0.46799999999348074, N,N
1.1120000000009895, N,N
0.88000000000465661, N,N
0.87599999999656575, N,N
0.86000000000058208, N,N
0.8400000000037835, N,N
0.84399999999732245, N,N
0.82400000000052387, N,N
0.81999999999970896, N,N
0.85199999999895226, N,N
0.84799999999813735, N,N
0.85199999999895226, N,N
0.48000000000320142, N,N
1.1440000000002328, N,N
0.91999999999825377, N,N
0.91200000000389991, N,N
0.90799999999580905, N,N
0.90000000000145519, N,N
0.90800000000308501, N,N
0.87599999999656575, N,N
0.86800000000221189, N,N
0.85599999999976717, N,N
0.84799999999813735, N,N
0.83200000000215368, N,N
0.45599999999831198, N,N
1.088000000003376, N,N
0.85599999999976717, N,N
0.84399999999732245, N,N
0.83200000000215368, N,N
0.83599999999569263, N,N
0.86800000000221189, N,N
0.85199999999895226, N,N
0.84399999999732245, N,N
0.89600000000064028, N,N
0.8720000000030268, N,N
0.86400000000139698, N,N
0.86000000000058208, N,N
0.49599999999918509, N,N
1.1519999999945867, N,N
0.96000000000640284, N,N
0.93599999999423744, N,N
0.48400000000401633, N,N
1.0760000000009313, N,N
0.62399999999615829, N,N
1.1280000000042492, N,N
0.87999999999738066, N,N
0.87999999999738066, N,N
0.86800000000221189, N,N
0.86400000000139698, N,N
0.49599999999918509, N,N
1.0959999999977299, N,N
0.60000000000582077, N,N
1.1119999999937136, N,N
0.88800000000628643, N,N
0.88799999999901047, N,N
0.88399999999819556, N,N
0.87199999999575084, N,N
0.8720000000030268, N,N
0.88399999999819556, N,N
0.89199999999982538, N,N
0.86800000000221189, N,N
0.87999999999738066, N,N
0.8720000000030268, N,N
0.49199999999837019, N,N
1.1039999999993597, N,N
0.85199999999895226, N,N
0.86400000000139698, N,N
0.87600000000384171, N,N
0.82400000000052387, N,N
0.81199999999807915, N,N
0.47200000000157161, N,N
1.0639999999984866, N,N
0.53600000000005821, N,N
0.4040000000022701, N,N
1.1039999999993597, N,N
1.411999999996624, N,N
0.65600000000267755, N,N
0.81599999999889405, N,N
0.97600000000238651, N,N
1.4319999999934225, N,N
0.66800000000512227, N,N
0.79200000000128057, N,N
1.0439999999944121, N,N
1.4240000000063446, N,N
0.67199999999866122, N,N
0.68400000000110595, N,N
0.95999999999912689, N,N
1.4799999999959255, N,N
0.67199999999866122, N,N
0.40000000000145519, N,N
0.42799999999988358, N,N
1.0319999999992433, N,N
0.66800000000512227, N,N
0.39600000000064028, N,N
1.0279999999984284, N,N
0.47999999999592546, N,N
0.99599999999918509, N,N
0.48800000000483124, N,N
0.55199999999604188, N,N
0.93200000000069849, N,N
0.66000000000349246, N,N
0.40000000000145519, N,N
0.86399999999412103, N,N
0.48800000000483124, N,N
0.55199999999604188, N,N
0.61600000000180444, N,N
0.89199999999982538, N,N
1.4159999999974389, N,N
0.5319999999992433, N,N
0.38400000000547152, N,N
1.0839999999952852, N,N
0.51600000000325963, N,N
0.52799999999842839, N,N
0.86800000000221189, N,N
1.4399999999950523, N,N
0.54000000000087311, N,N
0.37600000000384171, N,N
1.0679999999993015, N,N
0.47999999999592546, N,N
0.98000000000320142, N,N
0.55999999999767169, N,N
1.0720000000001164, N,N
0.48000000000320142, N,N
0.97999999999592546, N,N
0.85600000000704313, N,N
0.86399999999412103, N,N
0.86400000000139698, N,N
0.86000000000058208, N,N
0.84799999999813735, N,N
0.85199999999895226, N,N
0.83600000000296859, N,N
0.82400000000052387, N,N
0.50400000000081491, N,N
1.091999999996915, N,N
0.62800000000424916, N,N
0.19999999999708962, N,N
1.2200000000011642, N,N
0.56799999999930151, N,N
1.0639999999984866, N,N
0.82800000000133878, N,N
0.81999999999970896, N,N
0.78800000000046566, N,N
0.76800000000366708, N,N
0.48399999999674037, N,N
1.0360000000000582, N,N
0.59999999999854481, N,N
0.38799999999901047, N,N
1.0319999999992433, N,N
0.85599999999976717, N,N
0.84800000000541331, N,N
0.49599999999918509, N,N
1.0760000000009313, N,N
0.83599999999569263, N,N
0.82800000000133878, N,N
0.79600000000209548, N,N
0.79600000000209548, N,N
0.79599999999481952, N,N
0.81199999999807915, N,N
0.80400000000372529, N,N
0.81999999999970896, N,N
0.49199999999837019, N,N
1.0999999999985448, N,N
0.86800000000221189, N,N
0.48000000000320142, N,N
1.0720000000001164, N,N
0.82799999999406282, N,N
0.7800000000061118, N,N
0.77199999999720603, N,N
0.76400000000285218, N,N
0.76399999999557622, N,N
0.77200000000448199, N,N
0.4680000000007567, N,N
1.0839999999952852, N,N
0.85199999999895226, N,N
0.52000000000407454, N,N
1.0760000000009313, N,N
0.84799999999813735, N,N
0.84399999999732245, N,N
0.51600000000325963, N,N
1.0999999999985448, N,N
0.87999999999738066, N,N
0.8720000000030268, N,N
0.53600000000005821, N,N
1.0760000000009313, N,N
0.86000000000058208, N,N
0.85599999999976717, N,N
0.81999999999970896, N,N
0.85199999999895226, N,N
0.82800000000133878, N,N
0.86000000000058208, N,N
0.85599999999976717, N,N
0.82800000000133878, N,N
0.81199999999807915, N,N
0.4360000000015134, N,N
1.0599999999976717, N,N
0.61600000000180444, N,N
0.38799999999901047, N,N
1.0400000000008731, N,N
0.59999999999854481, N,N
1.0840000000025611, N,N
0.85599999999976717, N,N
0.84399999999732245, N,N
0.84799999999813735, N,N
0.8400000000037835, N,N
0.51199999999516876, N,N
1.0480000000025029, N,N
0.59199999999691499, N,N
0.38800000000628643, N,N
1.0599999999976717, N,N
0.86800000000221189, N,N
0.89599999999336433, N,N
0.88400000000547152, N,N
0.87199999999575084, N,N
0.86400000000139698, N,N
0.85199999999895226, N,N
0.8400000000037835, N,N
0.83599999999569263, N,N
0.79200000000128057, N,N
0.77999999999883585, N,N
0.78399999999965075, N,N
0.43200000000069849, N,N
1.0560000000041327, N,N
0.61200000000098953, N,N
0.38799999999901047, N,N
1.0199999999967986, N,N
0.82400000000052387, N,N
0.83200000000215368, N,N
0.50400000000081491, N,N
1.0599999999976717, N,N
0.83200000000215368, N,N
0.81999999999970896, N,N
0.83199999999487773, N,N
0.8080000000045402, N,N
0.61200000000098953, N,N
0.19999999999708962, N,N
0.79600000000209548, N,N
0.74799999999959255, N,N
0.77999999999883585, N,N
0.47200000000157161, N,N
0.97999999999592546, N,N
0.76400000000285218, N,N
0.74799999999959255, N,N
0.73599999999714782, N,N
0.76000000000203727, N,N
0.76000000000203727, N,N
0.76399999999557622, N,N
0.76400000000285218, N,N
0.76400000000285218, N,N
0.76399999999557622, N,N
0.75600000000122236, N,N
0.5319999999992433, N,N
1.0080000000016298, N,N
0.79200000000128057, N,N
0.79200000000128057, N,N
0.5, N,N
0.99199999999837019, N,N
0.76000000000203727, N,N
0.76399999999557622, N,N
0.49599999999918509, N,N
1.0280000000057044, N,N
0.60399999999935972, N,N
1.3519999999989523, N,N
0.79999999999563443, N,N
0.80000000000291038, N,N
0.76799999999639113, N,N
0.75600000000122236, N,N
0.54000000000087311, N,N
0.22000000000116415, N,N
0.74799999999959255, N,N
0.74799999999959255, N,N
0.75600000000122236, N,N
0.75200000000040745, N,N
0.19999999999708962, N,N
0.53600000000005821, N,N
0.74000000000523869, N,N
0.73199999999633292, N,N
